type,modified,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,individualcount,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,materialsampleid,eventid,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,minimumelevationinmeters,maximumelevationinmeters,verbatimelevation,minimumdepthinmeters,maximumdepthinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters,coordinateprecision,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identificationqualifier,typestatus,identifiedby,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,scientificnameid,namepublishedinid,scientificname,acceptednameusage,originalnameusage,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,taxonremarks,lengthinmm,lengthtype,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex,dataset_url,dataset_citation,gbifdatasetid,gbifpublisherid,dataset_contact_email,dataset_contact,dataset_pubdate,lastindexed,migrator_version,hasmedia,hastissue,wascaptive,isfossil,vntype,haslength
PhysicalObject,8/20/2019 15:50,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:229059?seid=232000. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:229059,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:229059?seid=232000,MVZ:Herp:229059,24499,Collector(s): Theodore J. Papenfuss,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=24499,,http://arctos.database.museum/guid/MVZ:Herp:229059,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,6/15/1998,,166,166,1998,6,15,6/15/1998,,,,,,,,"North America, United States, California, Yolo County",North America,,,,United States,,California,Yolo County,,"Pocket Gulch at Cache Creek, 3.3 mi NW Rumsey via Hwy. 16, 4.0 mi ESE Lake County line","Pocket Gulch at Cache Cr., 3.3 mi NW Rumsey [by Hwy. 16] , Also 4.0 mi ESE Lake Co. line",161.544,161.544,,,,,,,Catherine E. Dana,,38.9100851,-122.2771897,North American Datum 1927,593,,38.9100851/-122.2771897,,,decimal degrees,,,,Catherine E. Dana,3/8/2002,MaNIS georeferencing guidelines,Terrain Navigator 3.02 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/10/2019 2:44,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:229200?seid=1837448. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:229200,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:229200?seid=1837448,MVZ:Herp:229200,37,Collector(s): Daniel G. Mulcahy,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=37,,http://arctos.database.museum/guid/MVZ:Herp:229200,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,7/22/1998,,203,203,1998,7,22,7/22/1998,,,,,,,,"North America, United States, California, Sutter County",North America,,,,United States,,California,Sutter County,,"S Butte, Sutter Buttes","S Butte, Sutter Buttes",,,,,,,,,Bridget Sousa,,39.20568,-121.81982,North American Datum 1927,2466,,39.20568/-121.81982,,,decimal degrees,,,,Bridget Sousa,8/21/2002,MaNIS georeferencing guidelines,Terrain Navigator 5.03 USGS 1:100000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/18/2019 15:59,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:230569?seid=1145678. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:230569,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:230569?seid=1145678,MVZ:Herp:230569,25441,Collector(s): Theodore J. Papenfuss,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=25441,,http://arctos.database.museum/guid/MVZ:Herp:230569,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Theodore J. Papenfuss; method: legacy,,,,,8/23/1999,,235,235,1999,8,23,8/23/1999,,,,,,,,"North America, United States, California, Santa Clara County",North America,,,,United States,,California,Santa Clara County,,summit of Mt. Hamilton,"Elev. 4200 ft, Summit of Mt. Hamilton, Santa Clara Co., Calif.",1280.16,1280.16,,,,,,,Rebecca N. Fong,,37.34194444,-121.6419444,North American Datum 1927,150,,37d 20m 31s N/121d 38m 31s W,,,deg. min. sec.,,,,Rebecca N. Fong,9/17/2003,MaNIS georeferencing guidelines,CA GNIS downloaded Sept 2003,unverified,,,,,,,,,,,,,,,,,,,,,A,,Theodore J. Papenfuss,,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/18/2019 18:21,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:230573?seid=1137447. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:230573,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:230573?seid=1137447,MVZ:Herp:230573,25452,Collector(s): Theodore J. Papenfuss,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=25452,,http://arctos.database.museum/guid/MVZ:Herp:230573,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Theodore J. Papenfuss; method: legacy,,,,,10/9/1999,,282,282,1999,10,9,10/9/1999,,,,,,,,"North America, United States, California, Ventura County",North America,,,,United States,,California,Ventura County,,"Reyes Peak, 6.2 mi (by road) ESE of Hwy. 33","elev. 7300 feet, Reyes Peak, NE 1/4 Sec. 11, T.6N., R.23W., 6.2 mi (by rd) ESE Hwy 23, Ventura Co., Calif.",2225.04,2225.04,,,,,,,Rebecca N. Fong,,34.6367511,-119.3069913,North American Datum 1927,2157,,34.6367511/-119.3069913,,,decimal degrees,,,,Rebecca N. Fong,2/13/2009,MaNIS georeferencing guidelines,Terrain Navigator,unverified,,,,,,,,,,,,,,,,,,,,,A,,Theodore J. Papenfuss,,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/18/2019 20:58,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:233479?seid=1185370. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:233479,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,age class=adult/juvenile ; sex=female,http://arctos.database.museum/guid/MVZ:Herp:233479?seid=1185370,MVZ:Herp:233479,105,Collector(s): Chris R. Feldman,1,female,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=105,,http://arctos.database.museum/guid/MVZ:Herp:233479,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Chris R. Feldman; method: field,,,,,8/22/1998,,234,234,1998,8,22,8/22/1998,,,,,,,,"North America, United States, California, Colusa County",North America,,,,United States,,California,Colusa County,,"South fork Campground, 9.5 mi W of Stonyford off FoutsSpring Rd., South Fork Stony Creek, Mendocino National Forest","South Fork Campground, 9.5 mi W of Stonyford off Fouts Spring Rd., South Fork Stoney Creek, Mendocino Ntnl. Forest, Colusa Co., Calif. elev. 1,700'",518.16,518.16,,,,,,,Chris R. Feldman,,39.35944444,-122.6562778,unknown,142,,39d 21m 34s N/122d 39m 22.6s W,,,deg. min. sec.,,,,Chris R. Feldman,2/13/2009,MaNIS georeferencing guidelines,not recorded,unverified,,,,,,,,,,,,,,,,,,,,,A,,Chris R. Feldman,,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,6/21/2019 9:33,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:233480?seid=1648608. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:233480,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,age class=adult/juvenile ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:233480?seid=1648608,MVZ:Herp:233480,85,Collector(s): Chris R. Feldman,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=85,,http://arctos.database.museum/guid/MVZ:Herp:233480,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Chris R. Feldman; method: field,,,,,8/15/1998,,227,227,1998,8,15,8/15/1998,,,,,,,,"North America, United States, California, Humboldt County",North America,,,,United States,,California,Humboldt County,,"Tish Tang Campground, 8 mi N of Willow Creek and junction of Hwy. 299 and Hwy., 96 via Hwy. 96, Hoopa valley, Six Rivers National Forest","Tish Tang Campground, 8 mi n of Willow Creek and jct. of Hwy. 299 and 96 via Hwy 96, Hoopa Valley, Six Rivers Ntnl. Forest, Humbolt co., Calif. elev. 400'",121.92,121.92,,,,,,,Chris R. Feldman,,41.037,-123.6269444,unknown,124,,41d 2m 13.2s N/123d 37m 37s W,,,deg. min. sec.,,,,Chris R. Feldman,2/13/2009,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Chris R. Feldman,,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,8/22/2019 21:16,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:233482?seid=1647765. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:233482,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,age class=adult/juvenile ; sex=female,http://arctos.database.museum/guid/MVZ:Herp:233482?seid=1647765,MVZ:Herp:233482,98,Collector(s): Chris R. Feldman,1,female,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=98,,http://arctos.database.museum/guid/MVZ:Herp:233482,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Chris R. Feldman; method: field,,,,,8/19/1998,,231,231,1998,8,19,8/19/1998,,,,,,,,"North America, United States, California, Lassen County",North America,,,,United States,,California,Lassen County,,"5.4 mi S of Likely on Hwy. 395, Likely Mt.","5.4 mi s of Likely on Hwy 395, Likely Mtn., BLM, Lassen Co., Calif. elev. 4,300'",1371.6,1371.6,,,,,,,Rebecca N. Fong,,41.15312,-120.50786,North American Datum 1927,982,,41.15312/-120.50786,,,decimal degrees,,,,Rebecca N. Fong,9/21/2003,MaNIS georeferencing guidelines,Terrain Navigator 5.03 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,Chris R. Feldman,,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/9/2019 22:27,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:233485?seid=1221276. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:233485,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,age class=adult/juvenile ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:233485?seid=1221276,MVZ:Herp:233485,69,Collector(s): Chris R. Feldman,1,male,adult/juvenile,,,,,tissue (frozen); tissue (frozen) sample; whole organism (ethanol),,,,,,collector number=69,,http://arctos.database.museum/guid/MVZ:Herp:233485,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Chris R. Feldman; method: field,,,,,7/20/1998,,201,201,1998,7,20,7/20/1998,,,,,,,,"North America, United States, California, Plumas County",North America,,,,United States,,California,Plumas County,,"Halsted campground, 0.5 mi W of Twain on Hwy. 70, Plumas National Forest","Halsted campground, 1/2 W of Twain on hwy. 70, Plumas Ntnl. forest, Plumas Co., Calif. 2,800'",853.44,853.44,,,,,,,Chris R. Feldman,,40.01786111,-121.0728611,unknown,139,,40d 1m 4.3s N/121d 4m 22.3s W,,,deg. min. sec.,,,,Chris R. Feldman,2/13/2009,MaNIS georeferencing guidelines,not recorded,unverified,,,,,,,,,,,,,,,,,,,,,A,,Chris R. Feldman,,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/9/2019 18:08,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:233486?seid=308724. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:233486,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,age class=adult/juvenile ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:233486?seid=308724,MVZ:Herp:233486,104,Collector(s): Chris R. Feldman,1,male,adult/juvenile,,,,,tissue (frozen); tissue (frozen) sample; whole organism (ethanol),,,,,,collector number=104,,http://arctos.database.museum/guid/MVZ:Herp:233486,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Chris R. Feldman; method: field,,,,,8/21/1998,,233,233,1998,8,21,8/21/1998,,,,,,,,"North America, United States, California, Shasta County",North America,,,,United States,,California,Shasta County,,"Lava beds, 3 mi E of Cassel via Cassel Fall River Rd., Lassen National Forest","Lava Beds, 3 mi E of Cassel via Cassel Fall River Rd., Lassen Ntnl. Forest, Shasta Co., calif. elev. 3,500'",1066.8,1066.8,,,,,,,Chris R. Feldman,,40.91833333,-121.5054167,unknown,139,,40d 55m 6s N/121d 30m 19.5s W,,,deg. min. sec.,,,,Chris R. Feldman,2/13/2009,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Chris R. Feldman,,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,6/21/2019 6:15,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:233487?seid=1214025. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:233487,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,age class=adult/juvenile ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:233487?seid=1214025,MVZ:Herp:233487,95,Collector(s): Chris R. Feldman,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=95,,http://arctos.database.museum/guid/MVZ:Herp:233487,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Chris R. Feldman; method: field,,,,,8/18/1998,,230,230,1998,8,18,8/18/1998,,,,,,,,"North America, United States, California, Siskiyou County",North America,,,,United States,,California,Siskiyou County,,"Antelope Sink, 16 mi SE of MacDoel via Old State Hwy. and Robinson Rd., Cedar Mt., Klamath National Forest","Antelope Sink, 16 mi SE of Macdoel via Old State Hwy and Robinson Rd., Cedar Mtn., Klamath Ntnl. Forest, Siskiyou Co., Calif. elev. 1,500'",1402.08,1402.08,,,,,,,Chris R. Feldman,,41.68380556,-121.9024167,unknown,140,,41d 41m 1.7s N/121d 54m 8.7s W,,,deg. min. sec.,,,,Chris R. Feldman,2/13/2009,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Chris R. Feldman,,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
